Date,Open,High,Low,Close,Volume
2022-04-20 19:30:00,136.6825,136.6825,136.6825,136.6825,1020
2022-04-20 19:35:00,136.6825,136.8208,136.6825,136.8208,1118
2022-04-20 19:40:00,136.6924,136.6924,136.6825,136.6825,7010
2022-04-20 19:45:00,136.6528,136.6528,136.6232,136.6232,2228
2022-04-20 19:50:00,136.6232,136.6232,136.6232,136.6232,700
2022-04-20 19:55:00,136.3367,136.5738,136.3367,136.5738,5579
2022-04-20 20:00:00,136.5738,136.6232,136.5738,136.6232,5439
2022-04-21 04:20:00,136.9887,136.9887,136.9887,136.9887,129
2022-04-21 06:50:00,136.6726,136.6726,136.6726,136.6726,413
2022-04-21 06:55:00,136.8208,136.8208,136.8208,136.8208,200
2022-04-21 07:05:00,137.0085,137.0085,137.0085,137.0085,196
2022-04-21 07:15:00,137.0085,137.0085,136.8208,136.8208,510
2022-04-21 07:20:00,136.8208,136.8208,136.8208,136.8208,304
2022-04-21 07:25:00,137.0085,137.0085,137.0085,137.0085,306
2022-04-21 07:30:00,136.9196,136.9196,136.9196,136.9196,620
2022-04-21 07:35:00,136.9986,136.9986,136.9196,136.9196,722
2022-04-21 07:50:00,136.8702,136.8702,136.8702,136.8702,215
2022-04-21 07:55:00,136.7319,136.7319,136.7319,136.7319,300
2022-04-21 08:00:00,136.7813,136.7813,136.7813,136.7813,100
2022-04-21 08:05:00,136.8208,137.0184,136.6232,137.0184,2541
2022-04-21 08:10:00,136.6726,136.6726,136.5738,136.5738,466
2022-04-21 08:20:00,136.5343,136.5343,136.3268,136.3268,2774
2022-04-21 08:25:00,136.0799,136.1293,136.0799,136.1293,566
2022-04-21 08:30:00,136.3664,136.3664,136.3664,136.3664,220
2022-04-21 08:35:00,136.1806,136.1806,135.9021,135.9021,1027
2022-04-21 08:40:00,135.9218,135.9218,135.8823,135.8823,1028
2022-04-21 08:45:00,136.2281,136.2281,136.2281,136.2281,368
2022-04-21 08:50:00,136.0305,136.0305,136.0305,136.0305,102
2022-04-21 08:55:00,136.2083,136.3268,136.1293,136.3268,2395
2022-04-21 09:05:00,136.5738,136.5837,136.5738,136.5738,4762
2022-04-21 09:10:00,136.6232,136.6232,136.6232,136.6232,1583
2022-04-21 09:15:00,136.7714,136.7714,136.7022,136.7714,1912
2022-04-21 09:20:00,137.0184,137.0184,136.5738,136.5738,10206
2022-04-21 09:25:00,136.5837,136.5837,136.5738,136.5738,6090
2022-04-21 09:30:00,136.5837,137.1863,136.5738,136.8405,6552
2022-04-21 09:35:00,136.5541,136.8208,136.0799,136.233,455858
2022-04-21 09:40:00,136.233,136.6726,135.6847,136.5442,151412
2022-04-21 09:45:00,136.5343,137.374,136.4454,137.2159,168828
2022-04-21 09:50:00,137.1863,137.4431,136.7966,137.295,117153
2022-04-21 09:55:00,137.295,137.9371,137.295,137.9173,170439
2022-04-21 10:00:00,137.898,138.5891,137.8877,138.5791,274303
2022-04-21 10:05:00,138.5594,138.5693,137.7,138.2428,155795
2022-04-21 10:10:00,138.2433,138.6977,138.0112,138.6879,189943
2022-04-21 10:15:00,138.678,139.004,138.3816,138.9546,274211
2022-04-21 10:20:00,138.9645,139.1127,138.6977,138.9279,137053
2022-04-21 10:25:00,138.9348,139.3399,138.7965,138.8098,189243
2022-04-21 10:30:00,138.8262,138.8558,138.51,138.7422,149649
2022-04-21 10:35:00,138.7274,139.0237,138.6286,138.9053,133519
2022-04-21 10:40:00,138.9348,139.1719,138.7373,139.0534,148577
2022-04-21 10:45:00,139.0682,139.3596,139.014,139.2723,124930
2022-04-21 10:50:00,139.2699,139.4732,139.2016,139.3596,114178
2022-04-21 10:55:00,139.3575,139.4485,138.925,139.3794,89959
2022-04-21 11:00:00,139.3794,139.4782,139.251,139.2668,97622
2022-04-21 11:05:00,139.2607,139.328,139.0534,139.0534,63374
2022-04-21 11:10:00,139.0336,139.1028,138.7805,138.8657,80851
2022-04-21 11:15:00,138.8854,139.0929,138.8657,139.0719,64939
2022-04-21 11:20:00,139.083,139.2164,138.9842,139.1587,48081
2022-04-21 11:25:00,139.1652,139.251,139.0929,139.2411,49501
2022-04-21 11:30:00,139.2411,139.5374,139.2245,139.5374,102873
2022-04-21 11:35:00,139.5276,139.5868,139.2016,139.2312,79100
2022-04-21 11:40:00,139.2213,139.5374,139.1028,139.3991,73434
2022-04-21 11:45:00,139.3991,139.5523,139.1097,139.4584,79466
2022-04-21 11:50:00,139.4585,139.7646,139.403,139.735,82530
2022-04-21 11:55:00,139.7449,139.8239,139.651,139.6733,71239
2022-04-21 12:00:00,139.6955,139.7548,139.488,139.4884,104845
2022-04-21 12:05:00,139.4782,139.4782,138.7175,138.8163,130904
2022-04-21 12:10:00,138.7945,139.0633,138.7373,138.9447,108986
2022-04-21 12:15:00,138.9348,138.9447,138.5991,138.6928,90684
2022-04-21 12:20:00,138.7274,138.8854,138.7076,138.7965,45141
2022-04-21 12:25:00,138.7867,139.1225,138.7867,139.004,191320
2022-04-21 12:30:00,139.0089,139.3497,138.9299,139.3003,69971
2022-04-21 12:35:00,139.3204,139.4979,139.2213,139.4584,39836
2022-04-21 12:40:00,139.4485,139.6708,139.4387,139.6165,70912
2022-04-21 12:45:00,139.6263,139.7745,139.5967,139.7646,70763
2022-04-21 12:50:00,139.7646,139.8042,139.6165,139.7467,79618
2022-04-21 12:55:00,139.7597,139.7745,139.0928,139.1423,85534
2022-04-21 13:00:00,139.1719,139.2753,138.9971,139.0139,49326
2022-04-21 13:05:00,139.0139,139.083,138.8953,138.9743,70787
2022-04-21 13:10:00,138.9765,139.1719,138.9447,139.1522,53646
2022-04-21 13:15:00,139.1324,139.2905,139.0731,139.2658,65878
2022-04-21 13:20:00,139.251,139.2707,138.9447,139.0139,84679
2022-04-21 13:25:00,138.9842,139.7724,138.9743,139.5967,144676
2022-04-21 13:30:00,139.5374,139.7563,139.4979,139.7153,70200
2022-04-21 13:35:00,139.7153,139.7745,139.6313,139.685,44880
2022-04-21 13:40:00,139.6757,139.7133,139.5078,139.6659,117031
2022-04-21 13:45:00,139.656,139.9227,139.5671,139.6807,90856
2022-04-21 13:50:00,139.6728,140.0017,139.5967,139.9523,64315
2022-04-21 13:55:00,139.9622,140.0413,139.903,139.9919,79590
2022-04-21 14:00:00,139.9919,139.9919,139.5819,139.7646,77550
2022-04-21 14:05:00,139.7646,139.7646,139.3003,139.3003,88506
2022-04-21 14:10:00,139.3003,139.6659,139.1917,139.6362,111003
2022-04-21 14:15:00,139.6263,139.6506,139.4584,139.577,110629
2022-04-21 14:20:00,139.5591,139.8318,139.4782,139.7696,72377
2022-04-21 14:25:00,139.7942,139.9523,139.6683,139.7498,85979
2022-04-21 14:30:00,139.7719,140.0808,139.7449,140.0709,99983
2022-04-21 14:35:00,140.061,140.0709,139.7745,139.8931,77070
2022-04-21 14:40:00,139.8931,140.1598,139.8733,140.061,68802
2022-04-21 14:45:00,140.0739,140.1499,139.9449,140.066,93264
2022-04-21 14:50:00,140.0561,140.1499,139.6585,139.7943,127937
2022-04-21 14:55:00,139.7836,139.8486,139.6856,139.7844,52895
2022-04-21 15:00:00,139.7844,139.8634,139.488,139.5473,98632
2022-04-21 15:05:00,139.5525,139.5525,138.8262,138.8262,150147
2022-04-21 15:10:00,138.836,139.1225,138.6879,138.7175,126877
2022-04-21 15:15:00,138.7076,138.7718,138.4804,138.5496,91119
2022-04-21 15:20:00,138.5413,138.5891,138.2433,138.3915,116129
2022-04-21 15:25:00,138.4063,138.6385,138.2236,138.6237,83060
2022-04-21 15:30:00,138.6385,138.6484,138.2779,138.5298,96542
2022-04-21 15:35:00,138.5298,138.6088,138.2334,138.2384,77605
2022-04-21 15:40:00,138.2384,138.2433,137.8432,138.0062,126813
2022-04-21 15:45:00,138.0062,138.2878,137.9914,138.2137,130390
2022-04-21 15:50:00,138.2236,138.2433,137.8284,137.8292,126085
2022-04-21 15:55:00,137.8185,138.2037,137.7296,138.1347,349919
2022-04-21 16:00:00,138.1347,138.2433,138.026,138.1248,453222
2022-04-21 16:05:00,138.1544,138.1643,137.9964,138.1643,107822
2022-04-21 16:10:00,138.1544,138.1643,138.1544,138.1643,817
2022-04-21 16:15:00,138.1643,138.1643,138.1643,138.1643,176
2022-04-21 16:20:00,138.1544,138.1544,138.1544,138.1544,7094
2022-04-21 16:25:00,138.0556,138.1544,138.0556,138.1544,3843
2022-04-21 16:35:00,138.1544,138.1544,138.1544,138.1544,599
2022-04-21 16:45:00,137.947,137.947,137.8778,137.8778,591
2022-04-21 16:55:00,138.105,138.105,138.105,138.105,1700
2022-04-21 17:25:00,137.9075,137.9272,137.9075,137.9173,726
2022-04-21 17:40:00,137.9272,137.9272,137.9272,137.9272,754
2022-04-21 18:20:00,137.9667,137.9667,137.9667,137.9667,200
2022-04-21 18:25:00,137.9667,137.9667,137.9667,137.9667,260
2022-04-21 18:35:00,138.105,138.105,138.105,138.105,501
2022-04-21 18:40:00,138.1544,138.1544,138.1544,138.1544,285
2022-04-21 19:30:00,138.1643,138.2236,138.1643,138.2236,800
2022-04-21 19:35:00,138.2038,138.2038,138.2038,138.2038,247
2022-04-21 19:45:00,138.1544,138.1544,138.1149,138.1149,511
2022-04-21 19:55:00,138.1347,138.1347,138.105,138.105,710
2022-04-21 20:00:00,138.1347,138.1445,137.6111,137.6111,2059
2022-04-22 04:35:00,137.6802,137.6802,137.6802,137.6802,281
2022-04-22 04:45:00,137.7099,137.7099,137.7099,137.7099,254
2022-04-22 05:55:00,137.6605,137.6605,137.6605,137.6605,215
2022-04-22 06:05:00,138.0853,138.0951,138.0853,138.0951,300
2022-04-22 06:55:00,137.5123,137.5123,137.5123,137.5123,311
2022-04-22 07:05:00,137.7099,137.7099,137.5419,137.5419,1182
2022-04-22 08:05:00,138.0062,138.0853,137.7593,137.7593,1767
2022-04-22 08:20:00,137.947,137.947,137.947,137.947,486
2022-04-22 08:30:00,138.105,138.105,138.105,138.105,276
2022-04-22 08:45:00,137.6368,137.6368,137.6368,137.6368,109
2022-04-22 08:50:00,137.6421,137.6421,137.6421,137.6421,108
2022-04-22 08:55:00,137.6404,137.6407,137.5139,137.6111,1766
2022-04-22 09:05:00,137.5123,137.5123,137.5123,137.5123,1159
2022-04-22 09:20:00,137.5024,137.5024,137.5024,137.5024,277
2022-04-22 09:35:00,138.0062,138.105,136.4454,136.7615,284287
2022-04-22 09:40:00,136.7121,137.0085,136.2676,136.4454,151498
2022-04-22 09:45:00,136.4059,136.5738,135.8329,135.8428,196436
2022-04-22 09:50:00,135.9712,136.7813,135.8675,136.5442,102183
2022-04-22 09:55:00,136.5145,138.0062,135.9907,136.317,133399
2022-04-22 10:00:00,136.3515,136.3567,135.9613,136.027,78019
2022-04-22 10:05:00,136.0107,136.1079,135.6847,136.0008,127464
2022-04-22 10:10:00,136.0996,136.7763,136.0996,136.6726,88966
2022-04-22 10:15:00,136.6386,136.6386,136.1885,136.5837,48270
2022-04-22 10:20:00,136.5738,137.048,136.3762,136.9986,59444
2022-04-22 10:25:00,136.9591,137.1269,136.8702,137.0184,57448
2022-04-22 10:30:00,136.9887,137.4036,136.9369,137.2159,68538
2022-04-22 10:35:00,137.2752,137.6111,137.1665,137.5321,75993
2022-04-22 10:40:00,137.5913,137.6111,137.0677,137.2456,63813
2022-04-22 10:45:00,137.2258,137.3345,137.1073,137.3034,48533
2022-04-22 10:50:00,137.2999,137.3839,137.1677,137.1863,112560
2022-04-22 10:55:00,137.1665,137.453,137.1073,137.3913,53836
2022-04-22 11:00:00,137.374,137.453,137.3246,137.3868,57218
2022-04-22 11:05:00,137.4036,137.6406,137.4036,137.5913,47802
2022-04-22 11:10:00,137.5716,137.7988,137.3831,137.6308,69066
2022-04-22 11:15:00,137.621,137.7197,137.3542,137.6901,63274
2022-04-22 11:20:00,137.6605,137.947,137.6492,137.863,66357
2022-04-22 11:25:00,137.8778,138.031,137.7988,137.9665,63754
2022-04-22 11:30:00,137.9766,138.2038,137.9173,138.1347,79401
2022-04-22 11:35:00,138.1347,138.273,137.8689,137.9755,107759
2022-04-22 11:40:00,137.9717,138.1742,137.8976,138.1594,56617
2022-04-22 11:45:00,138.1742,138.1742,137.6739,137.7099,59983
2022-04-22 11:50:00,137.7099,137.9272,137.7099,137.8877,59740
2022-04-22 11:55:00,137.9173,137.9173,137.4827,137.4918,43977
2022-04-22 12:00:00,137.4827,137.6012,137.358,137.5716,37955
2022-04-22 12:05:00,137.5419,137.5419,137.3246,137.4827,79795
2022-04-22 12:10:00,137.4975,137.5321,137.3345,137.4036,35015
2022-04-22 12:15:00,137.3839,137.7197,137.3641,137.616,37182
2022-04-22 12:20:00,137.5913,137.7247,137.5321,137.7247,27462
2022-04-22 12:25:00,137.6886,137.8778,137.6605,137.8383,59843
2022-04-22 12:30:00,137.8432,138.1643,137.8432,138.105,59765
2022-04-22 12:35:00,138.0853,138.4014,138.0754,138.3273,97359
2022-04-22 12:40:00,138.3141,138.5397,138.3141,138.4014,59831
2022-04-22 12:45:00,138.4113,138.7274,138.3421,138.6088,102659
2022-04-22 12:50:00,138.599,138.7372,138.5496,138.6829,51015
2022-04-22 12:55:00,138.6829,138.6977,138.4409,138.4409,86103
2022-04-22 13:00:00,138.4508,138.6385,138.4508,138.5594,66811
2022-04-22 13:05:00,138.5437,138.5545,138.091,138.2433,51352
2022-04-22 13:10:00,138.2581,138.51,138.1149,138.3717,79522
2022-04-22 13:15:00,138.352,138.4261,138.1544,138.2285,36125
2022-04-22 13:20:00,138.2038,138.2927,138.0853,138.0853,31552
2022-04-22 13:25:00,138.105,138.1248,137.9173,138.0951,61552
2022-04-22 13:30:00,138.0457,138.2334,137.947,138.1643,36029
2022-04-22 13:35:00,138.1544,138.2433,137.947,138.2038,31374
2022-04-22 13:40:00,138.2038,138.273,138.1149,138.2033,39348
2022-04-22 13:45:00,138.2038,138.3026,137.9667,138.0754,55084
2022-04-22 13:50:00,138.0754,138.1347,137.8679,137.8837,24180
2022-04-22 13:55:00,137.8929,137.9667,137.6605,137.6704,57287
2022-04-22 14:00:00,137.6605,137.7395,137.5459,137.5814,43470
2022-04-22 14:05:00,137.5518,137.6407,137.4036,137.4382,42810
2022-04-22 14:10:00,137.4431,137.5913,137.4283,137.5074,33191
2022-04-22 14:15:00,137.5024,137.5913,137.4692,137.4975,37672
2022-04-22 14:20:00,137.4975,137.9074,137.4827,137.8383,51100
2022-04-22 14:25:00,137.858,137.9074,137.5878,137.6114,40477
2022-04-22 14:30:00,137.5716,137.6111,137.374,137.5233,41209
2022-04-22 14:35:00,137.537,137.6506,137.4184,137.5419,46179
2022-04-22 14:40:00,137.5518,137.5716,137.4234,137.5061,37999
2022-04-22 14:45:00,137.4925,137.7197,137.4925,137.5813,46985
2022-04-22 14:50:00,137.5716,137.5716,137.3444,137.4135,52823
2022-04-22 14:55:00,137.4135,137.4135,137.2357,137.3345,96592
2022-04-22 15:00:00,137.3147,137.4283,137.1369,137.4249,59390
2022-04-22 15:05:00,137.4283,137.4431,137.2456,137.3661,53321
2022-04-22 15:10:00,137.374,137.5814,137.3542,137.3542,42065
2022-04-22 15:15:00,137.3641,137.7494,137.2554,137.6308,47056
2022-04-22 15:20:00,137.6012,137.9932,137.5617,137.8778,75635
2022-04-22 15:25:00,137.858,137.9453,137.789,137.8383,85512
2022-04-22 15:30:00,137.858,138.0062,137.7395,137.7642,73082
2022-04-22 15:35:00,137.779,138.1198,137.7593,138.0161,61503
2022-04-22 15:40:00,138.0013,138.0754,137.8087,137.8087,84368
2022-04-22 15:45:00,137.8383,137.9667,137.4629,137.5172,87151
2022-04-22 15:50:00,137.5024,137.5172,137.048,137.048,117154
2022-04-22 15:55:00,137.0579,137.0776,136.5837,136.7516,194468
2022-04-22 16:00:00,136.7418,136.8405,136.3861,136.6133,387577
2022-04-22 16:05:00,136.5738,136.5738,136.5639,136.5738,48116
2022-04-22 16:10:00,136.4538,136.4538,136.4355,136.4355,2590
2022-04-22 16:20:00,136.4256,136.4257,136.4256,136.4256,1535
2022-04-22 16:25:00,136.4948,136.5244,136.4948,136.5145,11028
2022-04-22 16:30:00,136.5046,136.5738,136.2972,136.5738,20462
2022-04-22 16:35:00,136.4849,136.5145,136.4849,136.5145,1940
2022-04-22 16:40:00,136.5047,136.5047,136.2972,136.2972,459
2022-04-22 16:45:00,136.2873,136.2873,136.2577,136.2577,510
2022-04-22 17:05:00,136.3268,136.3268,136.3268,136.3268,1000
2022-04-22 17:10:00,136.3269,136.3269,136.3269,136.3269,205
2022-04-22 17:30:00,136.5639,136.5639,136.5639,136.5639,261
2022-04-22 17:35:00,136.5387,136.5387,136.3268,136.3268,1109
2022-04-22 17:40:00,136.3664,136.5589,136.3664,136.5589,766
2022-04-22 17:55:00,136.3268,136.3268,136.3268,136.3268,535
2022-04-22 18:25:00,136.3367,136.3367,136.3367,136.3367,200
2022-04-22 18:45:00,136.4059,136.4059,136.3268,136.3268,321
2022-04-22 19:05:00,136.3268,136.3268,136.3268,136.3268,340
2022-04-22 19:10:00,136.3268,136.3268,136.2478,136.2478,851
2022-04-22 19:20:00,136.2478,136.2478,136.2478,136.2478,103
2022-04-22 19:25:00,136.4651,136.4651,136.4651,136.4651,205
2022-04-22 19:35:00,136.4651,136.4651,136.4651,136.4651,100
2022-04-25 04:05:00,136.5837,136.5837,136.5837,136.5837,320
2022-04-25 04:40:00,135.7835,135.7835,135.7835,135.7835,100
2022-04-25 05:15:00,135.8922,135.8922,135.8922,135.8922,568
2022-04-25 05:35:00,135.6057,135.6057,135.6057,135.6057,200
2022-04-25 06:20:00,135.7341,135.7341,135.7341,135.7341,499
2022-04-25 07:05:00,135.6452,135.6452,135.6452,135.6452,208
2022-04-25 07:15:00,135.3587,135.4378,135.339,135.4378,776
2022-04-25 07:20:00,135.4871,135.5365,135.4871,135.5365,395
2022-04-25 07:25:00,135.5365,135.7242,135.3488,135.7242,1055
2022-04-25 07:40:00,135.7242,135.8625,135.7242,135.8625,463
2022-04-25 07:50:00,135.5365,135.5464,135.5365,135.5464,630
2022-04-25 08:05:00,135.3885,135.8033,135.339,135.8033,3876
2022-04-25 08:10:00,135.3686,135.3686,135.3686,135.3686,101
2022-04-25 08:15:00,135.3686,135.3687,135.3686,135.3687,200
2022-04-25 08:25:00,135.5859,135.7835,135.5859,135.7835,420
2022-04-25 08:30:00,135.7341,135.7341,135.7341,135.7341,157
2022-04-25 08:35:00,135.6255,135.6255,135.6255,135.6255,507
2022-04-25 08:45:00,135.6353,135.8625,135.6353,135.8625,1343
2022-04-25 08:50:00,135.8625,135.9317,135.8625,135.9317,1092
2022-04-25 09:05:00,135.7341,135.744,135.7341,135.744,420
2022-04-25 09:10:00,136.0305,136.0305,135.9317,135.9514,860
2022-04-25 09:20:00,136.0305,136.3268,136.0305,136.1293,3474
2022-04-25 09:25:00,136.3268,136.3268,136.1293,136.1293,842
2022-04-25 09:30:00,135.6946,135.6946,135.5168,135.5168,1993
2022-04-25 09:35:00,135.9218,136.4059,135.5662,135.744,257367
2022-04-25 09:40:00,135.7341,136.1787,135.5365,135.8033,136829
2022-04-25 09:45:00,135.8033,136.2281,135.6353,135.8428,96575
2022-04-25 09:50:00,135.9218,136.1984,135.5958,135.7442,76059
2022-04-25 09:55:00,135.7709,136.07,135.5761,135.5761,79113
2022-04-25 10:00:00,135.5464,135.665,134.9833,134.9833,121814
2022-04-25 10:05:00,135.0228,135.1808,134.7067,134.7858,87682
2022-04-25 10:10:00,134.7364,135.0624,134.4993,134.5388,60501
2022-04-25 10:15:00,134.6178,134.6722,134.4301,134.44,61504
2022-04-25 10:20:00,134.519,134.8253,134.4943,134.766,68512
2022-04-25 10:25:00,134.7858,134.8203,134.4598,134.7018,47867
2022-04-25 10:30:00,134.7067,135.0228,134.4005,134.4943,70168
2022-04-25 10:35:00,134.4696,135.2007,134.3116,135.1809,95921
2022-04-25 10:40:00,135.171,135.171,134.3906,134.3955,101249
2022-04-25 10:45:00,134.4005,134.4696,134.2325,134.4268,99226
2022-04-25 10:50:00,134.4104,134.845,134.3906,134.7364,55828
2022-04-25 10:55:00,134.766,134.766,134.114,134.1683,56624
2022-04-25 11:00:00,134.2128,134.3511,133.5904,133.6695,120604
2022-04-25 11:05:00,133.6398,134.1041,133.5608,134.0745,41380
2022-04-25 11:10:00,134.0547,134.1634,133.5954,133.7584,46334
2022-04-25 11:15:00,133.7682,134.3906,133.6991,134.114,39664
2022-04-25 11:20:00,134.1338,134.1634,133.8888,134.0651,31087
2022-04-25 11:25:00,134.0547,134.2128,133.9362,134.1881,31185
2022-04-25 11:30:00,134.1634,134.3807,134.035,134.1239,35890
2022-04-25 11:35:00,134.1338,134.1832,133.7386,133.9032,55068
2022-04-25 11:40:00,133.9164,134.1436,133.7939,133.9757,66729
2022-04-25 11:45:00,133.9559,134.0745,133.8769,133.8769,41128
2022-04-25 11:50:00,133.8275,133.872,133.6398,133.6793,31329
2022-04-25 11:55:00,133.6892,133.6991,133.5509,133.6793,55629
2022-04-25 12:00:00,133.6596,134.0547,133.6349,134.0251,34794
2022-04-25 12:05:00,134.03,134.2918,133.9559,134.2523,39717
2022-04-25 12:10:00,134.2671,134.8055,134.2424,134.7166,67220
2022-04-25 12:15:00,134.6968,134.7462,134.3511,134.3512,44208
2022-04-25 12:20:00,134.3412,134.519,134.2029,134.3116,33885
2022-04-25 12:25:00,134.3215,135.1414,134.3215,135.1414,56768
2022-04-25 12:30:00,135.1611,135.2204,134.7858,134.8648,37610
2022-04-25 12:35:00,134.8648,135.0031,134.6475,134.9142,36887
2022-04-25 12:40:00,134.9142,135.0821,134.8796,134.9438,30771
2022-04-25 12:45:00,134.9339,134.9833,134.7402,134.7402,34163
2022-04-25 12:50:00,134.7561,135.1414,134.7561,135.092,22244
2022-04-25 12:55:00,135.0722,135.2698,135.0031,135.013,48758
2022-04-25 13:00:00,135.0031,135.2501,134.9537,135.2303,32307
2022-04-25 13:05:00,135.2599,135.3488,134.8648,134.8648,37204
2022-04-25 13:10:00,134.9043,135.2402,134.8253,135.2402,23914
2022-04-25 13:15:00,135.2599,135.3785,135.171,135.2501,73259
2022-04-25 13:20:00,135.2797,135.4674,134.9241,135.0327,44621
2022-04-25 13:25:00,135.0525,135.1205,134.9833,135.1019,28531
2022-04-25 13:30:00,135.1315,135.2501,134.845,134.9438,34054
2022-04-25 13:35:00,134.9636,135.1414,134.845,134.929,31023
2022-04-25 13:40:00,134.9043,134.9043,134.6573,134.766,25532
2022-04-25 13:45:00,134.8203,135.0327,134.8203,135.0251,28117
2022-04-25 13:50:00,135.0426,135.0821,134.8845,135.0035,27102
2022-04-25 13:55:00,135.0228,135.1908,134.8648,135.1167,22672
2022-04-25 14:00:00,135.1019,135.171,135.013,135.1019,21702
2022-04-25 14:05:00,135.1216,135.2007,134.9241,135.0327,27870
2022-04-25 14:10:00,135.0327,135.5167,135.0327,135.5069,58123
2022-04-25 14:15:00,135.5069,135.6156,135.3884,135.5267,31330
2022-04-25 14:20:00,135.513,135.8329,135.513,135.7786,42545
2022-04-25 14:25:00,135.8158,136.1789,135.7144,136.1391,63731
2022-04-25 14:30:00,136.1194,136.4651,136.1194,136.4355,100155
2022-04-25 14:35:00,136.4454,136.6627,136.4306,136.6084,76739
2022-04-25 14:40:00,136.6034,136.6528,136.3466,136.3515,94229
2022-04-25 14:45:00,136.3268,136.4454,136.1787,136.2972,67620
2022-04-25 14:50:00,136.2774,136.6627,136.2379,136.4553,45589
2022-04-25 14:55:00,136.4553,136.6825,136.4059,136.643,39899
2022-04-25 15:00:00,136.6627,136.6825,136.3268,136.3614,37622
2022-04-25 15:05:00,136.3664,136.4059,136.2478,136.3367,30803
2022-04-25 15:10:00,136.3367,136.4898,136.2478,136.4355,40470
2022-04-25 15:15:00,136.4108,136.6133,136.4108,136.6133,44158
2022-04-25 15:20:00,136.6331,136.8627,136.6232,136.8395,46715
2022-04-25 15:25:00,136.8504,137.1369,136.8504,137.0974,62837
2022-04-25 15:30:00,137.1023,137.2357,136.9196,137.1962,131614
2022-04-25 15:35:00,137.1962,137.3641,137.1567,137.3048,118017
2022-04-25 15:40:00,137.295,137.5419,137.29,137.5419,50698
2022-04-25 15:45:00,137.5321,137.6901,137.3329,137.6506,128921
2022-04-25 15:50:00,137.6605,137.9568,137.5222,137.616,199112
2022-04-25 15:55:00,137.6012,137.779,137.3641,137.6111,185745
2022-04-25 16:00:00,137.5814,137.6012,137.2554,137.4234,335668
2022-04-25 16:05:00,137.4135,138.0062,137.3345,137.3345,74576
2022-04-25 16:15:00,137.8087,137.8087,137.3048,137.4135,1554
2022-04-25 16:20:00,137.6802,137.6802,137.6802,137.6802,250
2022-04-25 16:25:00,137.2159,137.2159,137.2159,137.2159,110
2022-04-25 16:30:00,137.3147,137.3147,137.3147,137.3147,225
2022-04-25 16:45:00,137.3147,137.3147,137.3147,137.3147,105
2022-04-25 16:55:00,137.6392,137.6392,137.6392,137.6392,186
2022-04-25 17:00:00,137.621,137.621,137.621,137.621,100
2022-04-25 17:05:00,137.4135,137.4135,137.4135,137.4135,1202
2022-04-25 17:25:00,137.4135,137.4333,137.4135,137.4333,4393
2022-04-25 17:40:00,137.453,137.453,137.453,137.453,104
2022-04-25 17:45:00,137.453,137.453,137.453,137.453,400
2022-04-25 17:55:00,137.5123,137.5123,137.5123,137.5123,100
2022-04-25 18:05:00,137.4728,137.4729,137.4728,137.4728,2370
2022-04-25 18:10:00,137.4728,137.4728,137.4728,137.4728,600
2022-04-25 18:15:00,137.4728,137.4728,137.4728,137.4728,405
2022-04-25 18:20:00,137.4728,137.4728,137.4728,137.4728,500
2022-04-25 18:25:00,137.4728,137.4728,137.4728,137.4728,1048
2022-04-25 18:30:00,137.4728,137.4728,137.4728,137.4728,530
2022-04-25 18:50:00,137.4728,137.4728,137.4728,137.4728,302
2022-04-25 19:00:00,137.5617,137.5617,137.5617,137.5617,510
2022-04-25 19:25:00,137.6407,137.6407,137.6407,137.6407,350
2022-04-25 19:35:00,137.4728,137.4728,137.4728,137.4728,101
2022-04-25 20:00:00,137.6407,137.6407,137.4728,137.4728,1260
2022-04-26 04:05:00,137.6111,137.6605,137.6111,137.6605,2091
2022-04-26 04:10:00,137.1863,137.3147,137.1863,137.3147,1247
2022-04-26 04:35:00,137.3147,137.3147,137.2258,137.2752,860
2022-04-26 05:55:00,137.3147,137.3147,137.3147,137.3147,300
2022-04-26 06:15:00,137.2456,137.2456,137.2456,137.2456,192
2022-04-26 07:05:00,137.2258,137.2258,137.2258,137.2258,200
2022-04-26 07:25:00,137.0184,137.2653,137.0184,137.2653,1141
2022-04-26 07:30:00,136.8504,136.8504,136.8504,136.8504,111
2022-04-26 08:05:00,136.8209,137.2258,136.8209,137.2258,411
2022-04-26 08:10:00,137.0677,137.0677,137.0677,137.0677,200
2022-04-26 09:00:00,137.3147,137.3345,137.0677,137.3345,1721
2022-04-26 09:15:00,136.9887,136.9887,136.9887,136.9887,198
2022-04-26 09:20:00,137.0184,137.0184,136.9887,136.9887,325
2022-04-26 09:35:00,137.3147,138.0556,136.5738,137.779,206259
2022-04-26 09:40:00,137.7889,138.1742,137.6407,137.9074,99171
2022-04-26 09:45:00,137.9726,138.1347,137.7395,137.8383,93522
2022-04-26 09:50:00,137.8284,137.9865,137.2653,137.3641,63912
2022-04-26 09:55:00,137.3147,137.3147,136.9097,136.9393,57034
2022-04-26 10:00:00,137.0233,137.1369,136.7971,137.048,63817
2022-04-26 10:05:00,137.0085,137.6407,136.8652,137.5228,51137
2022-04-26 10:10:00,137.5223,137.6111,137.0381,137.0381,99028
2022-04-26 10:15:00,137.0986,137.1171,136.5738,136.7171,48268
2022-04-26 10:20:00,136.7171,136.7171,136.2083,136.2429,62831
